Age,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,TotalChildren,NumberChildrenAtHome,Education,Occupation,YearlyIncome
71,F,S,1,1,1,0,Graduate Degree,Clerical,79020
38,F,S,0,1,0,0,Bachelors,Skilled Manual,56749
30,F,S,0,1,0,0,High School,Manual,31128
27,F,S,0,1,0,0,High School,Skilled Manual,51896
40,M,M,1,0,2,0,Bachelors,Management,112154
31,F,S,0,1,0,0,Partial College,Manual,32556
44,M,S,0,0,0,0,Graduate Degree,Skilled Manual,62128
34,M,M,1,2,0,0,Graduate Degree,Professional,137421
32,F,S,0,1,0,0,Partial College,Skilled Manual,61350
45,F,S,1,1,0,0,Graduate Degree,Professional,132837
50,M,M,1,2,2,1,Partial College,Skilled Manual,54676
65,F,S,1,1,1,1,Bachelors,Manual,26861
44,F,S,1,2,0,0,Bachelors,Professional,136313
25,M,S,0,1,0,0,Partial High School,Manual,35122
37,M,M,1,3,1,1,Bachelors,Management,106221
58,M,S,1,1,1,0,Partial College,Manual,28905
49,F,S,1,2,0,0,High School,Clerical,76414
47,M,M,1,2,2,2,Bachelors,Management,109950
48,M,S,1,1,0,0,High School,Skilled Manual,56916
30,F,S,0,3,0,0,Bachelors,Clerical,76365
56,M,M,1,2,2,0,High School,Skilled Manual,51327
44,F,M,1,1,2,0,Partial College,Clerical,79349
53,M,M,1,0,2,2,Partial High School,Manual,28780
32,M,M,0,0,0,0,High School,Manual,26056
43,F,M,1,1,1,1,Bachelors,Management,105188
35,F,M,0,0,2,0,Bachelors,Manual,25605
45,F,M,1,2,1,0,Partial College,Skilled Manual,54611
34,F,M,0,1,1,1,Partial High School,Skilled Manual,55323
36,F,M,1,0,1,0,Graduate Degree,Management,101851
60,F,M,1,1,2,2,Bachelors,Clerical,77698
38,M,M,1,2,1,1,Bachelors,Clerical,85688
42,M,M,0,1,2,1,Partial College,Manual,26266
54,F,M,1,1,1,1,Partial College,Management,106635
61,M,M,1,3,2,2,Graduate Degree,Professional,131080
39,M,M,1,1,1,0,Bachelors,Skilled Manual,54223
50,F,M,1,1,2,1,High School,Skilled Manual,61961
49,F,S,1,1,0,0,High School,Skilled Manual,60740
29,F,S,0,2,0,0,High School,Clerical,86839
53,F,S,1,1,0,0,Partial College,Management,102553
58,M,M,1,1,2,1,High School,Skilled Manual,51219
57,M,M,1,0,2,0,High School,Skilled Manual,62068
43,M,S,1,1,0,0,Partial College,Clerical,81149
49,M,S,1,1,0,0,High School,Skilled Manual,51772
51,F,M,1,1,2,0,Partial High School,Manual,36462
60,F,M,1,0,2,0,Bachelors,Skilled Manual,58739
50,M,S,1,2,0,0,High School,Skilled Manual,60016
67,F,M,1,1,2,1,Graduate Degree,Clerical,77127
39,F,S,1,2,0,0,Bachelors,Management,107516
38,M,M,1,1,1,0,Bachelors,Skilled Manual,53474
45,F,S,1,0,0,0,Partial College,Clerical,84197
51,M,S,1,1,0,0,Partial High School,Skilled Manual,61669
47,F,M,1,0,2,1,Partial College,Manual,27783
56,M,M,1,1,2,2,Partial High School,Manual,36229
50,M,S,1,1,0,0,Partial College,Skilled Manual,61378
44,F,M,1,1,1,1,Partial College,Skilled Manual,51332
62,M,M,1,2,3,0,Bachelors,Skilled Manual,62150
58,M,M,1,0,2,1,Partial High School,Manual,36209
52,F,M,1,1,2,0,Graduate Degree,Clerical,78031
61,F,S,1,1,1,0,Partial College,Skilled Manual,52418
57,F,M,1,0,2,2,High School,Manual,30789
49,F,S,1,2,0,0,High School,Clerical,80465
36,M,M,1,2,0,0,Graduate Degree,Professional,138059
45,F,M,1,1,2,1,Bachelors,Professional,133118
54,F,S,1,1,0,0,Partial College,Skilled Manual,53471
49,F,M,1,1,2,1,Partial High School,Skilled Manual,57078
35,F,S,0,1,0,0,High School,Clerical,84042
38,M,S,1,2,0,0,Graduate Degree,Management,112251
36,F,M,1,2,0,0,Graduate Degree,Professional,132036
41,M,M,1,3,1,0,Partial College,Clerical,78881
29,F,S,0,0,0,0,High School,Manual,34423
29,M,S,0,0,0,0,Graduate Degree,Clerical,80942
51,M,M,1,1,2,1,Partial High School,Skilled Manual,53833
42,F,M,1,1,1,0,Bachelors,Clerical,81294
41,M,M,0,1,1,0,Bachelors,Manual,34771
44,M,M,1,2,2,2,Graduate Degree,Professional,130313
31,M,S,0,2,0,0,Partial College,Skilled Manual,53837
35,M,M,0,1,1,1,High School,Skilled Manual,56503
39,M,M,0,0,1,1,Graduate Degree,Manual,32581
40,M,S,1,2,0,0,Bachelors,Management,102978
41,M,S,1,2,0,0,Partial College,Management,105329
40,F,M,1,2,0,0,Bachelors,Professional,134135
46,M,M,1,1,1,1,Graduate Degree,Clerical,77926
57,F,M,1,1,2,1,Partial High School,Manual,30560
37,M,M,1,2,0,0,Graduate Degree,Professional,135085
35,M,M,1,0,2,1,Graduate Degree,Clerical,86448
37,M,M,0,0,1,0,High School,Skilled Manual,58363
34,M,S,0,2,0,0,Graduate Degree,Management,106722
34,M,S,1,2,0,0,Graduate Degree,Professional,137953
58,F,M,1,0,2,0,Partial College,Skilled Manual,55619
68,M,M,1,1,2,1,Partial College,Manual,32992
31,M,S,0,2,0,0,Partial College,Clerical,80114
51,M,S,1,1,0,0,Partial College,Clerical,82352
41,F,S,0,1,0,0,Bachelors,Manual,28547
57,M,M,1,1,2,1,Bachelors,Clerical,82999
43,M,M,1,1,1,1,Bachelors,Clerical,79802
71,F,S,1,2,1,0,Graduate Degree,Skilled Manual,61050
41,F,M,1,1,1,0,Partial College,Clerical,86943
49,M,M,1,1,2,1,Partial College,Manual,32698
57,M,M,1,2,2,1,High School,Skilled Manual,56509
56,M,M,1,2,2,0,High School,Clerical,83720
62,F,S,1,2,1,1,Bachelors,Management,102314
53,F,S,1,2,0,0,Partial College,Clerical,80828
38,F,M,1,1,2,0,Bachelors,Professional,134849
43,F,S,0,0,0,0,Partial College,Skilled Manual,59290
28,F,S,0,1,0,0,High School,Skilled Manual,52769
51,M,M,1,0,2,1,Partial High School,Skilled Manual,56972
55,F,M,1,0,2,1,Partial College,Clerical,87346
45,F,S,1,2,0,0,Partial College,Clerical,84361
30,F,M,0,1,0,0,Partial College,Clerical,84657
41,M,M,1,2,2,1,Bachelors,Skilled Manual,52697
44,F,S,1,2,0,0,Partial College,Clerical,81677
33,M,M,0,2,1,1,High School,Skilled Manual,60246
52,F,M,1,0,2,2,Partial College,Manual,32220
59,M,M,1,2,2,0,High School,Clerical,77324
28,F,S,0,0,0,0,High School,Skilled Manual,58239
30,M,M,0,0,0,0,High School,Manual,26979
34,M,M,0,2,1,0,Partial High School,Skilled Manual,52635
37,F,S,0,2,0,0,High School,Skilled Manual,61598
30,F,S,0,1,0,0,Partial College,Manual,30137
45,M,M,1,2,1,0,Partial College,Skilled Manual,54074
40,F,S,0,1,0,0,Bachelors,Skilled Manual,61809
45,F,M,1,1,1,1,Partial College,Clerical,82632
49,F,M,1,1,1,1,High School,Clerical,83263
38,F,S,0,1,0,0,Partial College,Manual,34019
44,F,M,1,1,1,1,High School,Clerical,83401
36,F,S,0,2,0,0,Graduate Degree,Management,112576
39,F,S,0,0,0,0,Partial High School,Manual,31261
29,M,S,0,2,0,0,Partial College,Clerical,76988
36,F,M,1,2,2,1,Graduate Degree,Professional,138064
39,M,S,1,1,0,0,Graduate Degree,Management,106531
43,F,S,1,1,0,0,Bachelors,Management,110587
32,F,M,0,1,0,0,High School,Skilled Manual,52628
41,F,S,0,1,0,0,Partial College,Manual,32668
54,F,M,1,2,2,0,Partial College,Clerical,87012
32,F,S,0,1,0,0,Graduate Degree,Skilled Manual,59789
46,M,M,1,1,2,0,Graduate Degree,Manual,26814
36,F,M,1,3,0,0,Graduate Degree,Management,108665
57,F,M,1,0,2,1,Partial College,Manual,30401
31,F,S,0,1,0,0,Bachelors,Manual,36526
32,M,M,0,0,0,0,Partial College,Manual,27879
70,F,M,1,1,2,1,Graduate Degree,Professional,133619
48,M,M,1,1,2,1,Partial College,Clerical,81891
32,M,S,0,0,0,0,High School,Skilled Manual,59348
39,M,M,1,1,1,1,Graduate Degree,Skilled Manual,54103
34,F,S,0,1,0,0,Partial High School,Skilled Manual,53641
32,F,M,0,2,0,0,Graduate Degree,Clerical,76596
46,M,S,1,2,0,0,Graduate Degree,Professional,132042
54,F,M,1,2,2,2,Partial College,Skilled Manual,58791
41,M,M,1,3,2,0,Bachelors,Clerical,85017
69,M,S,1,0,1,0,Partial College,Skilled Manual,58772
50,M,M,1,0,1,0,High School,Skilled Manual,57113
37,M,M,0,1,1,1,Bachelors,Skilled Manual,57377
31,F,M,0,1,0,0,Partial College,Clerical,85797
36,F,S,0,2,0,0,Graduate Degree,Skilled Manual,56400
43,M,M,1,0,1,0,Partial College,Clerical,82542
67,M,M,1,0,3,0,Graduate Degree,Manual,30217
64,F,S,1,0,1,0,High School,Skilled Manual,61887
59,M,S,1,1,1,1,Partial College,Skilled Manual,56990
36,M,M,1,2,2,0,Graduate Degree,Professional,134866
63,M,M,1,1,2,0,Bachelors,Professional,128394
64,F,S,1,1,1,0,Bachelors,Management,109994
42,F,S,0,1,0,0,Bachelors,Skilled Manual,56631
35,M,S,0,2,0,0,Graduate Degree,Skilled Manual,55243
29,F,M,0,1,0,0,Partial High School,Manual,35637
25,F,S,0,0,0,0,Partial College,Skilled Manual,53197
29,F,M,0,3,0,0,High School,Clerical,80302
41,M,S,0,1,0,0,High School,Skilled Manual,55003
72,F,M,1,3,3,0,Graduate Degree,Professional,129138
43,F,M,1,1,2,1,Partial College,Clerical,87047
45,M,M,1,1,2,0,Partial College,Skilled Manual,62278
30,F,S,0,1,0,0,Partial College,Skilled Manual,60576
41,M,M,1,2,2,1,Bachelors,Clerical,79613
25,F,M,0,1,0,0,High School,Skilled Manual,56849
55,M,M,1,1,2,1,Partial College,Skilled Manual,53265
54,F,M,1,1,2,0,High School,Clerical,79435
46,F,M,1,1,2,2,High School,Skilled Manual,56750
37,F,M,1,3,2,2,Partial College,Management,112648
53,M,S,1,1,0,0,Partial High School,Manual,32148
34,F,S,1,3,0,0,Graduate Degree,Professional,136173
54,M,S,1,1,0,0,High School,Skilled Manual,58345
38,M,S,0,0,0,0,Bachelors,Manual,36727
32,M,S,0,2,0,0,Bachelors,Professional,131710
42,F,M,1,2,0,0,Bachelors,Management,103890
41,F,M,1,1,2,2,Bachelors,Clerical,86962
70,M,M,1,2,2,1,Partial College,Skilled Manual,55382
51,M,M,1,1,2,1,Partial College,Clerical,78473
25,M,M,0,1,0,0,High School,Skilled Manual,55900
48,M,M,1,1,1,0,High School,Skilled Manual,61122
41,F,S,1,1,0,0,Bachelors,Management,107026
35,F,M,1,1,1,1,Bachelors,Clerical,84262
57,M,M,1,1,2,1,Partial High School,Skilled Manual,55069
59,M,M,1,0,2,1,Partial College,Clerical,83863
27,F,M,0,1,0,0,Partial College,Skilled Manual,58431
60,M,S,1,2,1,1,Bachelors,Skilled Manual,53282
33,F,S,0,0,0,0,High School,Skilled Manual,54863
48,F,S,1,0,0,0,High School,Clerical,83357
51,M,M,1,1,1,1,High School,Manual,36919
41,M,S,1,1,0,0,Bachelors,Management,105937
66,F,S,1,1,1,1,Bachelors,Management,102215
36,M,M,1,2,2,0,Graduate Degree,Professional,132295
36,F,S,0,0,0,0,Graduate Degree,Manual,31816
38,M,M,1,2,2,0,Bachelors,Skilled Manual,60529
32,F,S,0,0,0,0,Partial High School,Skilled Manual,52128
51,F,S,1,2,0,0,Partial College,Management,109674
34,F,S,0,1,0,0,Partial High School,Skilled Manual,55583
49,M,M,1,2,2,0,High School,Skilled Manual,53281
39,F,M,1,2,2,1,Bachelors,Clerical,80085
47,M,S,0,1,0,0,Partial College,Skilled Manual,53400
39,F,S,0,2,0,0,Graduate Degree,Skilled Manual,61662
48,F,M,1,0,2,1,Partial High School,Manual,26534
49,F,S,1,2,0,0,Partial College,Management,109110
37,F,M,0,1,1,1,Bachelors,Manual,33038
44,F,M,1,3,2,0,High School,Clerical,76376
48,F,M,1,0,1,0,Partial High School,Manual,34593
42,M,M,1,1,1,0,Bachelors,Clerical,86874
37,M,M,1,2,0,0,Bachelors,Management,107863
42,M,S,0,3,0,0,Partial College,Clerical,83293
52,F,M,1,0,2,0,High School,Manual,32444
39,F,M,1,1,2,1,Bachelors,Skilled Manual,60125
34,M,S,0,1,0,0,Graduate Degree,Manual,27551
27,M,M,0,1,0,0,High School,Skilled Manual,59456
66,M,M,1,1,2,0,Bachelors,Manual,30059
57,F,S,1,0,0,0,Bachelors,Manual,29516
31,F,M,0,2,0,0,Partial College,Clerical,82193
43,M,M,1,0,2,1,Bachelors,Management,112486
28,M,M,0,1,0,0,High School,Skilled Manual,51314
45,F,S,0,1,0,0,Bachelors,Skilled Manual,59497
49,F,M,1,1,1,1,Partial College,Manual,36078
59,F,M,1,1,3,0,Partial College,Skilled Manual,61027
39,F,M,1,2,0,0,Graduate Degree,Management,105711
60,F,M,1,1,2,0,Bachelors,Manual,31390
49,F,M,1,0,2,0,Partial College,Skilled Manual,55525
51,M,S,0,1,0,0,Partial High School,Manual,29785
57,F,S,1,2,0,0,Partial College,Skilled Manual,57435
44,F,M,1,1,1,0,Bachelors,Clerical,76438
53,M,S,1,2,0,0,Partial College,Skilled Manual,60267
41,M,S,0,2,0,0,Partial College,Skilled Manual,61921
35,F,M,1,2,1,1,Bachelors,Clerical,78315
33,F,M,1,1,1,1,Bachelors,Management,105049
33,F,S,0,1,0,0,Partial College,Management,105871
55,F,M,1,1,2,2,Partial College,Skilled Manual,56989
51,F,S,1,1,0,0,Partial College,Skilled Manual,58428
52,M,M,1,0,2,0,Graduate Degree,Skilled Manual,59628
32,M,M,0,1,0,0,Graduate Degree,Clerical,82124
45,M,M,1,3,1,0,Partial College,Management,108723
58,M,S,1,1,1,0,Bachelors,Management,112130
48,M,M,1,2,2,0,Partial College,Management,108619
46,M,M,1,1,2,1,Graduate Degree,Management,111361
27,F,M,0,0,0,0,Partial College,Clerical,79253
27,F,S,0,0,0,0,High School,Manual,27595
38,F,M,1,2,1,1,Bachelors,Skilled Manual,56057
48,M,M,1,0,2,1,Partial College,Clerical,80997
26,M,M,0,2,0,0,Partial College,Clerical,85986
30,F,M,0,1,0,0,Bachelors,Skilled Manual,51243
45,M,M,1,1,1,1,Partial College,Clerical,79945
43,F,M,1,2,2,1,Partial College,Clerical,76910
45,M,S,1,1,0,0,Graduate Degree,Clerical,78228
39,F,M,1,1,2,0,Bachelors,Clerical,79050
48,F,S,0,0,0,0,High School,Manual,29092
33,F,S,0,0,0,0,High School,Manual,36211
34,F,M,1,3,2,0,Graduate Degree,Management,102481
34,M,M,0,1,1,1,Partial High School,Manual,28164
71,F,M,1,2,2,1,Graduate Degree,Management,109543
54,F,S,1,2,0,0,High School,Skilled Manual,58106
60,F,M,1,3,2,1,Partial College,Management,102983
42,M,S,0,1,0,0,Bachelors,Manual,34390
35,F,S,0,3,0,0,Graduate Degree,Management,110598
39,M,M,1,2,2,1,Graduate Degree,Clerical,80824
38,M,S,0,0,0,0,Bachelors,Clerical,84195
27,F,M,0,1,0,0,Partial College,Clerical,83555
58,M,M,1,1,2,1,Partial High School,Manual,26792
41,M,S,1,1,0,0,Bachelors,Management,106145
42,F,M,1,2,2,1,Partial College,Clerical,77907
50,F,S,1,0,0,0,High School,Clerical,86696
34,M,M,1,0,2,1,Graduate Degree,Professional,133948
65,M,M,1,1,2,1,Bachelors,Professional,130592
42,F,M,1,1,2,1,Bachelors,Skilled Manual,53080
54,M,M,1,1,2,0,Partial College,Management,109235
51,M,M,1,0,2,1,Partial High School,Manual,27185
50,M,M,1,3,2,1,High School,Clerical,81839
29,F,S,0,1,0,0,Bachelors,Skilled Manual,56192
39,M,S,0,1,0,0,Bachelors,Manual,31087
37,M,M,1,3,1,1,Bachelors,Clerical,81292
34,M,S,0,0,0,0,Partial High School,Manual,32768
26,M,S,0,0,0,0,Partial College,Skilled Manual,57883
28,F,S,0,0,0,0,Partial High School,Skilled Manual,59032
49,M,M,1,0,2,1,Partial College,Clerical,83984
62,F,M,1,2,2,1,Bachelors,Skilled Manual,56043
65,F,M,1,3,2,1,Bachelors,Clerical,81008
41,F,S,1,0,0,0,Bachelors,Management,111128
40,M,M,1,2,2,0,Bachelors,Management,102830
50,M,M,1,2,2,2,High School,Skilled Manual,60809
53,F,S,1,2,0,0,Partial High School,Skilled Manual,58230
39,M,M,1,2,1,1,Graduate Degree,Skilled Manual,60260
70,F,M,1,3,2,1,Graduate Degree,Clerical,78417
43,M,S,1,3,0,0,Partial College,Clerical,81929
31,M,M,0,2,0,0,High School,Skilled Manual,52556
25,F,S,0,0,0,0,Partial College,Clerical,80475
44,M,M,1,0,2,2,Bachelors,Skilled Manual,61169
38,F,S,0,3,0,0,Bachelors,Clerical,78385
48,M,M,1,3,2,0,Bachelors,Clerical,81890
30,M,S,0,0,0,0,High School,Manual,27178
42,M,M,1,0,2,1,Bachelors,Clerical,83383
35,M,M,1,1,1,1,Partial College,Management,111174
59,F,M,1,2,2,0,Bachelors,Professional,129046
40,M,M,0,0,2,0,Partial College,Manual,30083
41,M,S,1,2,0,0,Bachelors,Management,110477
46,F,M,1,2,2,0,Graduate Degree,Professional,135024
55,F,M,1,2,2,1,Partial High School,Skilled Manual,52616
31,M,M,0,0,0,0,Partial College,Clerical,76977
32,M,M,1,3,0,0,Graduate Degree,Professional,133388
35,M,M,1,2,2,2,Graduate Degree,Professional,131913
49,F,M,1,1,2,1,High School,Skilled Manual,59797
34,M,M,0,0,1,0,Graduate Degree,Manual,36778
41,M,S,0,0,0,0,Bachelors,Skilled Manual,60619
27,M,M,0,2,0,0,Partial College,Skilled Manual,57129
40,F,S,1,1,0,0,Bachelors,Professional,132989
42,F,S,1,1,0,0,Partial College,Management,108886
29,F,S,0,1,0,0,Partial College,Skilled Manual,53207
38,M,S,0,1,0,0,Bachelors,Clerical,80965
60,M,M,1,1,2,0,High School,Skilled Manual,55868
26,F,M,0,2,0,0,High School,Skilled Manual,53824
26,M,S,0,2,0,0,Partial College,Management,106914
46,M,M,1,3,2,1,Bachelors,Management,103416
39,F,M,1,3,2,1,Graduate Degree,Professional,136367
28,F,S,0,2,0,0,High School,Clerical,86521
62,F,M,1,2,2,0,Partial College,Skilled Manual,54107
28,M,M,0,0,0,0,Partial College,Skilled Manual,51324
76,F,M,1,1,2,0,High School,Manual,26014
40,F,S,0,1,0,0,High School,Manual,36297
42,F,S,0,1,0,0,Partial College,Clerical,80016
40,M,S,1,3,0,0,Graduate Degree,Management,108891
40,F,S,0,0,0,0,Partial High School,Manual,35560
66,F,M,1,0,2,1,Partial College,Manual,32096
54,M,M,1,1,2,1,High School,Skilled Manual,58257
50,F,S,1,1,0,0,Partial High School,Skilled Manual,60542
43,F,S,1,3,0,0,Bachelors,Professional,133211
33,F,S,0,1,0,0,Partial High School,Skilled Manual,55620
43,M,M,1,2,1,0,Partial College,Clerical,83024
56,M,M,1,3,2,0,Partial College,Clerical,80538
63,F,M,1,1,2,1,Partial College,Manual,31076
31,M,M,1,0,0,0,Bachelors,Management,109026
44,M,M,1,1,1,0,Partial College,Manual,27435
42,M,S,0,1,0,0,Partial High School,Skilled Manual,54648
27,M,M,0,3,0,0,Partial College,Management,107500
59,M,M,1,0,2,0,Partial College,Skilled Manual,55772
44,F,M,1,0,1,0,Partial College,Clerical,80514
30,F,M,1,2,0,0,Bachelors,Professional,135108
64,M,S,1,3,1,0,Bachelors,Clerical,86155
50,M,M,1,0,2,1,High School,Skilled Manual,54764
51,M,M,1,1,2,0,High School,Manual,30841
38,M,S,0,1,0,0,Partial College,Manual,30799
36,M,S,1,3,0,0,Graduate Degree,Professional,132821
40,M,S,0,0,0,0,High School,Skilled Manual,54477
59,F,M,1,1,2,0,Bachelors,Professional,138069
25,M,S,0,2,0,0,High School,Skilled Manual,57076
29,M,S,0,2,0,0,Partial College,Clerical,82875
25,F,S,0,1,0,0,Partial High School,Manual,36132
51,M,M,1,2,2,1,High School,Skilled Manual,59304
38,M,S,0,3,0,0,Bachelors,Clerical,82538
46,M,M,1,2,2,0,Bachelors,Clerical,81487
32,F,S,0,0,0,0,Bachelors,Skilled Manual,59513
45,F,M,1,2,2,0,Partial College,Clerical,84711
35,F,M,0,0,1,1,Bachelors,Manual,33680
49,F,S,1,2,0,0,Partial High School,Skilled Manual,59951
31,M,S,0,0,0,0,Partial College,Skilled Manual,55098
35,F,M,1,3,2,2,Graduate Degree,Management,104106
66,M,M,1,3,3,0,Graduate Degree,Clerical,77695
30,M,S,0,0,0,0,High School,Skilled Manual,52351
40,M,S,1,2,0,0,Bachelors,Management,111514
51,F,M,1,1,2,1,High School,Clerical,78727
59,F,S,1,0,1,1,Bachelors,Manual,32710
39,F,S,0,0,0,0,Graduate Degree,Manual,30435
34,F,S,0,0,0,0,Partial College,Manual,30340
34,F,S,1,1,0,0,Graduate Degree,Professional,136386
63,M,M,1,1,2,1,Partial College,Management,111760
34,F,S,0,1,0,0,Bachelors,Manual,36462
50,F,M,1,2,1,1,Partial College,Skilled Manual,60086
30,M,S,0,1,0,0,High School,Manual,32017
51,F,M,1,1,2,1,Partial College,Clerical,87412
62,M,S,1,2,1,1,Bachelors,Skilled Manual,57729
37,M,M,1,0,2,1,Bachelors,Management,111251
42,M,M,1,2,2,1,Bachelors,Management,105555
44,M,M,1,3,2,1,Partial College,Management,109007
68,F,S,1,2,1,0,Graduate Degree,Skilled Manual,59163
36,F,S,1,1,0,0,Graduate Degree,Professional,134969
37,F,M,0,1,1,0,Bachelors,Skilled Manual,53581
27,M,S,0,1,0,0,Partial College,Clerical,78113
34,M,M,1,3,2,1,Graduate Degree,Professional,129112
54,F,S,1,0,0,0,Partial College,Manual,34061
32,M,M,0,3,0,0,Bachelors,Clerical,78111
38,M,M,1,0,1,0,Bachelors,Clerical,83723
54,M,M,1,1,2,1,High School,Skilled Manual,58468
42,F,S,1,2,0,0,Bachelors,Management,108231
29,M,M,0,1,0,0,High School,Clerical,76772
28,M,S,0,0,0,0,Partial College,Skilled Manual,54081
32,F,M,1,2,0,0,Graduate Degree,Professional,136818
38,M,M,0,0,2,1,Bachelors,Manual,28862
47,F,S,1,1,0,0,Bachelors,Clerical,76642
64,F,M,1,2,2,2,Partial College,Skilled Manual,51114
55,M,S,1,0,0,0,Bachelors,Clerical,77289
36,F,M,0,1,2,0,Graduate Degree,Skilled Manual,51433
44,F,M,1,2,2,1,Partial College,Clerical,84813
37,M,M,1,1,2,0,Bachelors,Professional,133325
53,F,M,1,0,2,0,Partial College,Manual,26292
30,M,S,0,1,0,0,Bachelors,Manual,35244
31,F,S,0,1,0,0,Partial High School,Skilled Manual,53935
40,M,S,0,3,0,0,Bachelors,Clerical,84048
38,F,S,0,1,0,0,Bachelors,Clerical,83141
37,M,S,0,0,0,0,Partial College,Management,103508
39,F,S,0,2,0,0,Graduate Degree,Skilled Manual,53923
31,F,M,0,1,0,0,Bachelors,Clerical,76971
25,F,S,0,1,0,0,High School,Manual,28468
38,F,M,0,1,2,1,Graduate Degree,Manual,30662
31,M,S,0,1,0,0,High School,Skilled Manual,61628
58,F,S,1,3,1,0,Bachelors,Professional,134357
59,M,M,1,1,2,2,High School,Skilled Manual,53806
52,M,M,1,2,2,0,Graduate Degree,Professional,134955
41,F,M,1,2,1,1,Bachelors,Skilled Manual,52925
29,F,M,0,1,0,0,High School,Clerical,84594
52,F,S,1,3,0,0,Graduate Degree,Clerical,84157
27,M,M,0,3,0,0,Partial College,Management,108361
36,F,M,1,3,2,0,Graduate Degree,Professional,128447
46,M,S,0,1,0,0,High School,Skilled Manual,62034
40,M,S,1,2,0,0,Bachelors,Professional,132896
48,M,M,1,1,2,1,Partial College,Management,102360
46,M,M,1,2,2,0,Partial College,Skilled Manual,58691
52,F,S,0,1,0,0,Bachelors,Manual,30656
44,M,M,1,2,2,1,Bachelors,Professional,135279
39,F,S,0,0,0,0,Graduate Degree,Skilled Manual,55202
33,F,M,0,1,1,0,Bachelors,Skilled Manual,55929
35,M,M,0,1,1,1,Graduate Degree,Skilled Manual,59710
52,F,M,1,2,2,2,Partial College,Clerical,77701
62,M,M,1,2,2,1,Partial College,Clerical,84878
61,M,M,1,2,2,0,Bachelors,Professional,129561
36,M,M,0,1,2,1,Bachelors,Skilled Manual,51918
48,F,S,0,0,0,0,High School,Manual,33542
35,F,M,1,2,1,0,Bachelors,Clerical,76473
46,F,M,1,1,2,0,Graduate Degree,Professional,136135
36,F,S,0,2,0,0,Bachelors,Management,105265
50,F,S,1,1,0,0,Partial College,Skilled Manual,57548
42,M,M,1,0,2,0,Bachelors,Skilled Manual,57898
70,M,M,1,1,2,1,Graduate Degree,Skilled Manual,60598
47,F,S,1,0,0,0,Bachelors,Management,111837
28,M,S,0,1,0,0,Partial High School,Skilled Manual,53638
36,F,S,1,2,0,0,Graduate Degree,Professional,132023
43,F,S,1,2,0,0,Graduate Degree,Professional,133166
32,M,S,0,3,0,0,High School,Clerical,79497
25,M,S,0,3,0,0,High School,Clerical,83324
47,M,S,1,1,0,0,Graduate Degree,Clerical,83145
52,M,S,0,1,0,0,Graduate Degree,Manual,27352
25,F,S,0,2,0,0,Partial High School,Skilled Manual,53089
33,F,S,0,1,0,0,Partial High School,Manual,32954
40,M,M,1,1,1,0,Bachelors,Clerical,85550
30,F,S,0,1,0,0,High School,Skilled Manual,55020
54,M,S,1,2,0,0,Partial College,Clerical,87689
45,M,S,1,2,0,0,Partial College,Clerical,86621
41,F,M,1,1,2,1,Bachelors,Skilled Manual,53029
42,M,S,0,2,0,0,Graduate Degree,Skilled Manual,60090
27,M,S,0,0,0,0,Partial College,Skilled Manual,55067
33,F,S,0,1,0,0,Partial High School,Manual,29101
28,F,M,0,1,0,0,Partial College,Manual,36305
51,M,S,1,1,0,0,High School,Clerical,85063
52,F,M,1,2,2,1,Bachelors,Professional,127166
34,F,S,1,2,0,0,Graduate Degree,Professional,135956
52,M,M,1,2,2,0,Graduate Degree,Professional,135784
41,F,S,1,3,0,0,Bachelors,Management,108199
47,F,M,1,0,2,0,Bachelors,Skilled Manual,56150
